RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#33,#33-0016,PB3-1.T1, 16GDT,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,0.82,0.02,22.02,0.39,1.16,0.1,0.74,0.02,26.85,5.99,22.72,0.29,25,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0017,PB3-1.T1, 16GDR,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,4.36,0.13,8.57,0.25,0.99,0.1,0.08,0,1.97,6.37,2.24,0.03,2.46,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0018,CV-19-07, 16FYH,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,0.96,0.04,19.76,0.7,0.29,0.06,0.16,0,20.58,5.6,5.17,0.11,5.68,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0019,CV-19-07, 16FYL,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,1.06,0.04,10.04,0.27,0.2,0.09,0.12,0.01,9.47,3.42,6.44,0.15,7.08,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0020,CV-19-08, 16FYI,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,1.14,0.05,9.55,0.4,0.31,0.08,0.01,0,8.38,3.38,0.53,0.01,0.58,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0021,CV-19-08, 16FYK,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,3.01,0.07,14.81,0.36,0.59,0.08,0.03,0,4.92,6.49,0.96,0.02,1.05,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0022,CV-19-08, 16FYN,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,2.78,0.06,20.08,0.46,0.46,0.06,0.07,0.01,7.22,7.5,1.6,0.03,1.76,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0023,CV-19-08, 16FYR,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,1.99,0.06,21.21,0.59,0.33,0.06,0.02,0,10.66,6.97,0.62,0.01,0.68,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0024,CV-19-08, 16FYU,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,2.08,0.05,9.94,0.24,0.41,0.07,0.04,0,4.78,4.42,1.76,0.04,1.93,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0025,CV-19-09, 16FYJ,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,1.27,0.04,3.67,0.1,0.21,0.03,0.02,0,2.89,2.13,1.45,0.04,1.59,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0026,CV-19-09, 16FYO,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,1.99,0.07,6.87,0.26,0.32,0.05,0.08,0,3.45,3.6,3.89,0.06,4.28,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0027,CV-19-10, 16FYP,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,0.24,0.01,2.32,0.12,0.06,0.03,0,0,9.67,0.79,1.11,0.05,1.22,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
#33,#33-0028,CV-19-10, 16FYS,"Espinhaço Mountain Range, Minas Gerais",Brazil,"18°11'55.44""S","43°36'7.65"" W",647827.944,7987263.904,23K,1421,,goethite,hematite-phyllite,Karst,0.23,0.01,3.03,0.12,0.13,0.02,0,0,13.17,0.94,0.8,0.02,0.87,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
