RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#30,#30-0011,BWG09B_B21,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,420,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,2.24,,14.99,,0.1,,0.08,,6.69,5.76,2.6,,2.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0012,BWG09B_B22,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,420,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,2.43,,14.06,,0.4,,0.15,,5.79,5.73,4.9,,5.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0013,BWG09B_B23,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,420,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,2.59,,12.44,,0.2,,0.06,,4.8,5.51,2,,2.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0014,BWG09B_B24,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,420,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,2.69,,13.68,,0.4,,0.25,,5.09,5.9,7.8,,8.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0015,BWG09B_B25,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,420,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.6,,10.56,,0.2,,0.08,,6.6,4.08,3.5,,3.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0016,BWG09B_C1,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,420,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,2.12,,17.39,,0.3,,0.18,,8.2,6.21,5.3,,5.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0017,BWG09B_C2,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,420,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.34,,18.6,,0.2,,0.15,,13.88,5.71,4.9,,5.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0018,BWG09B_C3,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,420,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,2.54,,22.5,,0.3,,0.16,,8.86,7.83,3.7,,3.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0019,BWG09B_C4,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,420,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,15.89,,8.76,,0.4,,0.15,,0.55,17.95,1.5,,1.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0020,BWG09B_C5,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,420,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,2.45,,17.61,,0.2,,0.1,,7.19,6.59,2.8,,2.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0021,BWG09B_C6,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,420,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,2.89,,7.23,,0.2,,0.1,,2.5,4.59,4.1,,4.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0022,BWG10A_A11,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.34,,6.26,,0.1,,0.03,,18.41,1.81,3.2,,3.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0023,BWG10A_A12,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1,,15.88,,0.2,,0.16,,15.88,4.73,6.1,,6.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0024,BWG10A_A13,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.32,,18.38,,0.2,,0.15,,13.92,5.64,5,,5.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0025,BWG10A_A21,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.92,,19.97,,0.5,,0.18,,10.4,6.61,5.1,,5.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0026,BWG10A_A22,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.49,,7.2,,0.1,,0.06,,14.69,2.18,4.6,,4.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0027,BWG10A_A23,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.79,,7.3,,0.1,,0.05,,9.24,2.51,3.8,,4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0028,BWG10A_A31,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.23,,19.71,,0.6,,0.13,,16.02,5.86,4.2,,4.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0029,BWG10A_A32,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.29,,18.13,,0.6,,0.12,,14.05,5.55,4.1,,4.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0030,BWG10A_B1,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.69,,0.22,,0.3,,0.05,,0.32,0.74,12.1,,12.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0031,BWG10A_B2,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.96,,0.7,,0.2,,0.07,,0.73,1.12,11.2,,11.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0032,BWG10A_B3,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.84,,0.89,,0.2,,0.06,,1.06,1.05,9.9,,10.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0033,BWG10B_A11,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.54,,9.54,,0.2,,0.05,,17.67,2.78,3.2,,3.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0034,BWG10B_A12,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.5,,5.04,,0,,0.03,,10.08,1.68,2.8,,2.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0035,BWG10B_A13,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.35,,5.92,,0,,0.02,,16.91,1.74,1.9,,2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0036,BWG10B_A21,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.15,,11.45,,0.3,,0.09,,9.96,3.84,4.3,,4.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0037,BWG10B_A22,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.86,,9.48,,0.3,,0.1,,11.02,3.09,5.7,,5.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0038,BWG10B_A23,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.12,,2.09,,0,,0.01,,17.42,0.61,4.2,,4.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0039,BWG10B_A24,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.15,,2.23,,0,,0.01,,14.87,0.67,2.4,,2.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0040,BWG10B_B1,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.85,,5.93,,0.3,,0.06,,6.98,2.24,4.9,,5.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0041,BWG10B_B2,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.24,,7.57,,0.6,,0.3,,6.1,3.02,18.1,,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0042,BWG10B_B3,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.57,,5.16,,0.4,,0.13,,3.29,2.78,8.5,,8.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0043,BWG10B_B4,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.01,,8.1,,0.3,,0.11,,8.02,2.91,6.8,,7.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0044,BWG10B_B5,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,2.76,,14.39,,0.3,,0.08,,5.21,6.14,2.4,,2.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0045,BWG10B_C1,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,2.99,,4.89,,0.2,,0.05,,1.64,4.14,2.2,,2.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0046,BWG10B_C2,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.32,,9.29,,0.6,,0.1,,7.04,3.5,5.3,,5.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0047,BWG10B_C3,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.04,,8.49,,0.3,,0.09,,8.16,3.04,5.2,,5.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0048,BWG10B_C4,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,440,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.45,,9.32,,0.3,,0.1,,6.43,3.64,4.8,,5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0049,BWG11_A1,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.21,,0.12,,0.1,,0.04,,0.57,0.24,2.7,,2.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0050,BWG11_A2,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.19,,0.25,,0.2,,0.03,,1.32,0.25,4,,4.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0051,BWG11_A3,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.39,,0.04,,0,,0.03,,0.1,0.4,2,,2.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0052,BWG11_B1,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.35,,0.24,,0.2,,0.07,,0.69,0.41,5,,5.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0053,BWG11_B2,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.49,,0.34,,0.3,,0.09,,0.23,1.57,4.2,,4.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0054,BWG11_C1,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.22,,0.08,,0.1,,0.04,,0.36,0.24,5.1,,5.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0055,BWG11_C2,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.66,,0.13,,0.1,,0.03,,0.2,0.69,2.1,,2.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0056,BWG11_C3,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.75,,0.08,,0.1,,0.04,,0.11,0.77,2.7,,2.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0057,BWG11_D11,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.26,,0.04,,0,,0.02,,0.15,0.27,1.5,,1.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0058,BWG11_D12,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.25,,0.04,,0,,0.02,,0.16,0.26,1.4,,1.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0059,BWG11_D21,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.1,,0.08,,0.1,,0.05,,0.8,0.12,5,,5.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0060,BWG11_D22,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.28,,0.11,,0.1,,0.01,,0.39,0.31,1.9,,2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0061,BWG11_D23,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,445,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.4,,0.07,,0.1,,0.03,,0.18,0.42,3.2,,3.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0062,BWG12_A1,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,455,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.57,,10.37,,0.1,,0.05,,18.19,3.01,2.8,,2.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0063,BWG12_A2,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,455,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,0.74,,8.79,,0.1,,0.06,,11.88,2.81,3.7,,3.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0064,BWG12_A3,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,455,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,2.24,,19.77,,0.3,,0.15,,8.83,6.89,4,,4.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0065,BWG12_B11,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,455,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.47,,8.39,,0.2,,0.05,,5.71,3.44,2.7,,2.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
#30,#30-0066,BWG12_B12,,Brownsberg Nature Reserve,Suriname,4°57'.40''N,  55°11'25.90''W,700636.019,547423.092,21N,455,,goethite,"metamorphized sedimentalry rocks, basalts, and other intermediate to felsic volcanic rocks",Lateritized igneous rocks,1.88,,12.08,,0.4,,0.09,,6.43,4.72,3.5,,3.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,He correction: 5%
